folds,avg_sharpe,avg_return_%,avg_max_dd_%,trades_sum,ticker,strategy,params
15,0.21802914759671865,-0.32679456526229167,-1.0357335908888887,26,SPY,Squeeze,{'default': True}
15,0.1624476221323743,0.18982623364112428,-0.9324591663837887,11,QQQ,Squeeze,{'default': True}
15,1.4060168319220343,1.7775691266978844,-1.7430497903740667,7,DIA,Squeeze,{'default': True}
15,0.11880453138123159,-0.14209229810356971,-0.8594884112236327,36,AAPL,Squeeze,{'default': True}
15,1.2769984285103355,0.43471710978707545,-0.7154679014458791,29,MSFT,Squeeze,{'default': True}
15,0.22951827537437652,-0.3724129142992032,-0.7344107419014936,6,GOOGL,Squeeze,{'default': True}
15,-0.4380526744846276,-1.8624813392461745,-2.251016199911795,25,AMZN,Squeeze,{'default': True}
15,0.7948563057724392,-1.2546162767093942,-2.2912797742988515,35,NVDA,Squeeze,{'default': True}
