folds,avg_sharpe,avg_return_%,avg_max_dd_%,trades_sum,ticker,strategy,params
15,0.7334880032706079,0.21814800499072096,-0.8729522263352152,26,SPY,RSIExtreme,{'default': True}
15,0.44631128876777715,1.8329684278725877,-1.644850891901262,28,QQQ,RSIExtreme,{'default': True}
15,-0.02765767049447132,0.44138756778946586,-1.6147068116579968,50,DIA,RSIExtreme,{'default': True}
15,1.2842320559832812,1.4563328917815799,-1.5562678599188091,43,AAPL,RSIExtreme,{'default': True}
15,-0.29926900511513765,0.6877776166760952,-2.177813205895482,19,MSFT,RSIExtreme,{'default': True}
15,1.3742356269983198,0.7301705337822426,-1.0050188377813052,30,GOOGL,RSIExtreme,{'default': True}
15,1.4152125319087343,2.3241044603082432,-1.8752987386016153,2,AMZN,RSIExtreme,{'default': True}
15,-0.2423107145168919,-0.8730146313528324,-2.3232042950131606,6,NVDA,RSIExtreme,{'default': True}
